,athlete_id,athlete_name,year,school_name,rushing_yards,rushing_attempts,Rnd,Pick,Tm,Pos,Age,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,TD.1,Rec,Yds.2,TD.2,Solo,Int.1,Sk,College/Univ,Unnamed: 28
788,4242243,K.Thompson,2017,Mississippi State,299.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,
789,4242321,T.Nevens,2017,San Jos̩ State,33.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
790,4242335,J.Taylor,2017,Wisconsin,1664.0,244.0,,,,,,,,,,,,,,,,,,,,,,,,,
791,4242380,U.Tolutau,2017,BYU,98.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,
792,4242385,C.Holmes,2017,Notre Dame,32.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
793,4242418,J.Ta'amu,2017,Ole Miss,165.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,
794,4242431,T.Chandler,2017,Tennessee,312.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,
795,4242441,W.McBride,2017,Tennessee,70.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
796,4242445,T.Jordan,2017,Tennessee,52.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
797,4242490,B.Burmeister,2017,Oregon,102.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,
798,4242491,D.Felix,2017,Oregon,182.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,
799,4242506,J.Redd,2017,Oregon,57.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
800,4242507,D.McNeal,2017,Oregon,21.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
801,4242511,D.Barrett,2017,Auburn,82.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
802,4242512,M.Willis,2017,Auburn,221.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
803,4242516,N.Igbinoghene,2017,Auburn,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
804,4242545,C.Wedington,2017,Stanford,57.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
805,4242873,E.Benjamin,2017,Arizona State,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
806,4243003,R.Rivers,2017,Fresno State,58.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
807,4243004,J.Mims,2017,Fresno State,19.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
808,4243168,K.Nixon,2017,Colorado,20.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
809,4243315,S.Ahmed,2017,Washington,387.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,
810,4243485,S.Williams,2017,Old Dominion,44.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
811,4243543,O.Anderson,2017,UCF,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
812,4243546,C.Richardson,2017,UCF,15.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
813,4243955,B.Anderson,2017,Middle Tennessee,26.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
814,4243962,M.Gordon,2017,Middle Tennessee,26.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
815,4244038,A.Clair,2017,Bowling Green,22.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
816,4244068,D.Crum,2017,Kent State,62.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
817,4244076,K.Gamble,2017,Kent State,66.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
818,4244599,S.Brooks,2017,Tulsa,28.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
819,4244688,N.Rourke,2017,Ohio,33.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
820,4244732,C.Huntley,2017,Ball State,42.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
821,4245699,N.Tilford,2017,Arizona,121.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
822,4246101,T.Wilson,2017,Charleston Southern,24.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
823,4247359,B.Berry,2017,The Citadel,34.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
824,4247802,E.Vander,2017,Montana State,23.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
825,4247807,T.Andersen,2017,Montana State,33.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
826,4248109,K.Spruill,2017,Delaware,16.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
827,4248312,M.Mason,2017,Missouri State,23.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
828,4248738,T.Devezin,2017,Mercer,12.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
829,4248831,J.Eason,2017,Portland State,95.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
830,4248839,J.Talley,2017,Portland State,54.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
831,4249342,M.Robinson,2017,Presbyterian College,32.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
832,4250069,M.Terry,2017,Southeast Missouri State,87.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
833,4250144,C.Turner,2017,Youngstown State,32.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
834,4250236,L.Wells,2017,Central Arkansas,16.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
835,4250772,A.Aldredge,2017,Northern Arizona,13.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
836,4250948,L.Galloway,2017,UT Martin,188.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,
837,4250963,J.Smith,2017,UT Martin,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
838,4250986,J.Green,2017,Southern Utah,32.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
839,4251830,A.Dawson,2017,Central Connecticut,13.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
840,4252364,K.Williams,2017,Arizona State,86.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
841,4252902,C.Faddoul,2017,Florida A&M,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
842,4253126,A.Smith,2017,Texas State,11.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
843,4255939,D.Packer,2017,San Jos̩ State,50.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
844,4255990,C.Tyler,2017,Oregon State,11.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
845,4257363,K.Mensah,2017,Connecticut,228.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,
846,4258195,D.Peoples-Jones,2017,Michigan,62.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
847,4258200,O.Samuels,2017,Michigan,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
848,4258235,W.Philyor,2017,Indiana,15.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
849,4258240,M.Ellison,2017,Indiana,751.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,
850,4259168,D.Dixon,2017,Baylor,57.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
851,4259169,T.Ebner,2017,Baylor,121.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
852,4259180,J.Lovett,2017,Baylor,466.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,
853,4259223,E.Allen,2017,Utah State,17.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
854,4259302,J.Lewis,2017,Rutgers,111.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,
855,4259308,R.Blackshear,2017,Rutgers,247.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
856,4259348,D.Young,2017,Texas,325.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,
857,4259356,H.Trotter,2017,Louisville,27.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
858,4259359,C.Wilson,2017,Louisville,69.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
859,4259376,T.King,2017,Texas Tech,592.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,
860,4259378,D.Nisby,2017,Texas Tech,319.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,
861,4259545,D.Swift,2017,Georgia,634.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,
862,4259633,S.Carr,2017,USC,391.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,
863,4259805,K.Hill,2017,Mississippi State,357.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,
864,4259979,L.Bowden,2017,Kentucky,44.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
865,4260175,N.West,2017,Delaware State,52.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
866,4260206,J.Holston,2017,Virginia Tech,214.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,
867,4260219,S.Savoy,2017,Virginia Tech,121.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,
868,4260393,T.Wright,2017,Purdue,61.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
869,4260943,J.Ross,2017,Ohio,87.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
870,4261056,D.Foster,2017,South Alabama,27.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
871,4261225,T.Minter,2017,South Alabama,93.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
872,4262831,Q.Brown,2017,Jackson State,14.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
873,4273883,S.Williams,2017,Old Dominion,24.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
